onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	22	2	10	336	20
18	2	0	0	7	2	7	264	13
22	2	0	0	12	2	11	360	22
26	2	0	0	15	1	4	144	7
30	2	0	0	10	2	9	312	18
34	2	0	0	20	2	8	288	16
38	2	0	0	5	1	5	168	9
42	2	0	0	16	1	4	144	8
46	2	0	0	23	2	12	24	23
54	2	0	0	3	1	3	120	5
58	2	0	0	8	2	7	264	14
66	2	0	0	6	1	5	168	10
74	2	0	0	21	2	10	336	19
78	2	0	0	17	1	6	192	11
82	2	0	0	1	1	1	72	1
86	2	0	0	2	1	1	72	2
90	2	0	0	9	2	9	312	17
94	2	0	0	4	1	3	120	6
98	2	0	0	24	2	12	24	24
102	2	0	0	11	2	11	360	21
106	2	0	0	14	1	2	96	4
110	2	0	0	19	2	8	288	15
114	2	0	0	13	1	2	96	3
118	2	0	0	18	1	6	192	12
122	2	0	0	18	1	6	192	12
130	2	0	0	19	2	8	288	15
134	2	0	0	6	1	5	168	10
138	2	0	0	12	2	11	360	22
146	2	0	0	11	2	11	360	21
150	2	0	0	13	1	2	96	3
154	2	0	0	16	1	4	144	8
158	2	0	0	21	2	10	336	19
162	2	0	0	24	2	12	24	24
166	2	0	0	8	2	7	264	14
174	2	0	0	22	2	10	336	20
178	2	0	0	14	1	2	96	4
182	2	0	0	9	2	9	312	17
186	2	0	0	15	1	4	144	7
194	2	0	0	23	2	12	24	23
198	2	0	0	4	1	3	120	6
202	2	0	0	17	1	6	192	11
210	2	0	0	10	2	9	312	18
218	2	0	0	20	2	8	288	16
222	2	0	0	1	1	1	72	1
230	2	0	0	5	1	5	168	9
238	2	0	0	2	1	1	72	2
242	2	0	0	3	1	3	120	5
246	2	0	0	7	2	7	264	13
