onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	8	2	7	288	14
16	4	0	0	1	1	1	96	1
22	4	0	0	9	2	9	336	17
28	4	0	0	18	1	6	216	12
40	4	0	0	3	1	3	144	5
46	4	0	0	15	1	4	168	7
52	4	0	0	22	2	10	360	20
58	4	0	0	14	1	2	120	4
70	4	0	0	19	2	8	312	15
76	4	0	0	2	1	1	96	2
88	4	0	0	21	2	10	360	19
94	4	0	0	20	2	8	312	16
100	4	0	0	4	1	3	144	6
106	4	0	0	11	2	11	24	21
118	4	0	0	24	2	12	48	24
124	4	0	0	10	2	9	336	18
130	4	0	0	17	1	6	216	11
136	4	0	0	6	1	5	192	10
142	4	0	0	12	2	11	24	22
148	4	0	0	5	1	5	192	9
160	4	0	0	16	1	4	168	8
166	4	0	0	7	2	7	288	13
172	4	0	0	13	1	2	120	3
178	4	0	0	23	2	12	48	23
184	4	0	0	6	1	5	192	10
190	4	0	0	2	1	1	96	2
196	4	0	0	1	1	1	96	1
208	4	0	0	19	2	8	312	15
214	4	0	0	22	2	10	360	20
226	4	0	0	18	1	6	216	12
232	4	0	0	23	2	12	48	23
238	4	0	0	15	1	4	168	7
244	4	0	0	4	1	3	144	6
250	4	0	0	12	2	11	24	22
262	4	0	0	14	1	2	120	4
268	4	0	0	7	2	7	288	13
280	4	0	0	9	2	9	336	17
286	4	0	0	8	2	7	288	14
292	4	0	0	17	1	6	216	11
304	4	0	0	24	2	12	48	24
310	4	0	0	10	2	9	336	18
322	4	0	0	20	2	8	312	16
328	4	0	0	21	2	10	360	19
334	4	0	0	13	1	2	120	3
346	4	0	0	5	1	5	192	9
352	4	0	0	11	2	11	24	21
358	4	0	0	3	1	3	144	5
364	4	0	0	16	1	4	168	8
